file_path,court_name_nominative,awol_start_date_iso,awol_end_date_iso,unit_location_mentioned,unit_location_text
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104322566.html,Артемівський міськрайонний суд Донецької області,2021-06-01,2021-06-08,true,"військової частини НОМЕР_2, АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104322599.html,Костянтинівський міськрайонний суд Донецької області,2022-05-07,2022-05-07,true,"м. Костянтинівка, Донецької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104324367.html,Білоцерківський міськрайонний суд Київської області,2022-05-04,2022-05-09,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104324611.html,Артемівський міськрайонний суд Донецької області,2022-02-07,2022-02-15,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104327543.html,Садгірський районний суд міста Чернівці,2022-05-10,2022-05-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104329485.html,Первомайський міськрайонний суд Миколаївської області,2022-04-27,2022-04-28,true,"с. Чаусове, Первомайський район, Миколаївська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104329504.html,Первомайський міськрайонний суд Миколаївської області,2022-05-07,2022-05-07,true,тимчасовий пункт дислокації підрозділу батальйону охорони військової частини НОМЕР_1 в АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104329506.html,Первомайський міськрайонний суд Миколаївської області,2022-05-07,2022-05-07,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104330477.html,Ковельський міськрайонний суд Волинської області,2022-05-10,2022-05-12,true,територію військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104331356.html,Білоцерківський міськрайонний суд Київської області,2022-05-05,2022-05-06,true,населений пункт АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104332888.html,Оболонський районний суд міста Києва,2022-05-12,2022-05-12,true,"військова частина НОМЕР_3, розташована у АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104341669.html,Долинський районний суд Кіровоградської області,2022-05-12,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104343713.html,Красногвардійський районний суд міста Дніпропетровська,2021-09-10,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104344334.html,Дружківський міський суд Донецької області,2022-01-21,2022-01-24,true,м. Дружківка
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104344335.html,Дружківський міський суд Донецької області,2021-07-14,2021-07-16,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104344917.html,Центральний районний суд міста Миколаєва,2021-08-31,2021-09-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104345257.html,Комінтернівський районний суд Одеської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104345637.html,Деснянський районний суд міста Чернігова,2022-02-11,2022-02-14,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104345812.html,Ніжинський міськрайонний суд Чернігівської області,2022-02-17,2022-02-17,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104346320.html,Дружківський міський суд Донецької області,2022-02-15,,true,на території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104346646.html,Сумський районний суд Сумської області,2022-02-15,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104346647.html,Сумський районний суд Сумської області,2022-02-16,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104346933.html,Чортківський районний суд Тернопільської області,2022-04-07,2022-04-11,true,м. Чортків
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104348194.html,Корольовський районний суд міста Житомира,2022-05-07,2022-05-13,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104348621.html,Компаніївський районний суд Кіровоградської області,2022-05-10,2022-05-12,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104351118.html,Центрально-Міський районний суд міста Кривий Ріг,2022-05-15,2022-05-16,true,"м. Кривий Ріг, Дніпропетровська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104351719.html,Ужгородський міськрайонний суд Закарпатської області,2022-04-15,2022-04-16,true,"м. Ужгород, вул. Другетів"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104352754.html,Тернопільський міськрайонний суд Тернопільської області,2022-05-13,2022-05-13,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104353491.html,Вишгородський районний суд Київської області,2022-05-13,2022-05-13,true,"території військової частини НОМЕР_1, яка дислокується за адресою: АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104353504.html,Згурівський районний суд Київської області,2022-05-13,2022-05-14,true,територію військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104355559.html,Солом'янський районний суд міста Києва,2022-05-03,2022-05-05,true,території військової частини НОМЕР_1 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104356029.html,Біляївський районний суд Одеської області,2022-04-27,2022-05-06,true,м. Одеса
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104364079.html,Яготинський районний суд Київської області,2022-04-28,,true,"м. Чернігів, вул. Квітнева, 3-в"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104364781.html,Барський районний суд Вінницької області,2022-02-11,2022-02-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104365885.html,Костянтинівський міськрайонний суд Донецької області,2022-05-07,2022-05-07,true,"м. Костянтинівка, Донецької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104366008.html,Комінтернівський районний суд Одеської області,2022-02-01,2022-02-01,true,на території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104370031.html,Жовтневий районний суд міста Харкова,2022-05-11,2022-05-11,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104370161.html,Уманський міськрайонний суд Черкаської області,2022-05-16,2022-05-17,true,м. Умань
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104373670.html,Луцький міськрайонний суд Волинської області,2022-04-26,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104373945.html,Богунський районний суд міста Житомира,2022-04-11,,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104374004.html,Житомирський районний суд Житомирської області,2022-04-26,2022-05-03,true,територія військової частини НОМЕР_1 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104374005.html,Житомирський районний суд Житомирської області,2022-05-04,,true,військова частина НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104374006.html,Житомирський районний суд Житомирської області,2022-05-08,,true,військової частини НОМЕР_1 ( АДРЕСА_2 )
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104375360.html,Болградський районний суд Одеської області,2022-05-17,,true,"м. Татарбунари, Одеської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104375932.html,Уманський міськрайонний суд Черкаської області,2022-05-12,2022-05-19,true,"м. Умань, Черкаської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104376540.html,Шевченківський районний суд міста Києва,2022-04-19,2022-04-21,true,"м. Київ, Шевченківський район"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104379084.html,Ужгородський міськрайонний суд Закарпатської області,2022-04-26,2022-05-01,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104384728.html,Білоцерківський міськрайонний суд Київської області,2022-05-15,2022-05-17,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104385693.html,Вознесенський міськрайонний суд Миколаївської області,2022-05-10,2022-05-13,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104386335.html,Болградський районний суд Одеської області,2022-05-17,,true,"м. Татарбунари, Білгород-Дністровський район, Одеська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104386336.html,Болградський районний суд Одеської області,2022-05-14,2022-05-18,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104387327.html,Ярмолинецький районний суд Хмельницької області,,,true,територія військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104387981.html,Татарбунарський районний суд Одеської області,2022-05-17,,true,"м. Татарбунари, Одеської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104387982.html,Татарбунарський районний суд Одеської області,2022-05-17,,true,"м. Татарбунари, Білгород-Дністровського району"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104388215.html,Житомирський районний суд Житомирської області,2022-05-12,2022-05-14,true,територія військової частини НОМЕР_1 (АДРЕСА_3)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104388733.html,Хустський районний суд Закарпатської області,2022-05-14,2022-05-15,true,в/ч НОМЕР_1 в АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104389409.html,Голосіївський районний суд міста Києва,2022-05-05,2022-05-05,true,"м. Київ, гуртожиток №3 Військового інституту Київського національного університету ім. Тараса Шевченка, вул. Ломоносова, 41"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104389839.html,Ярмолинецький районний суд Хмельницької області,2022-05-07,2022-05-08,true,"м. Ярмолинці, Хмельницька область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104390579.html,Красногвардійський районний суд міста Дніпропетровська,2022-02-24,2022-03-02,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104392610.html,Баштанський районний суд Миколаївської області,,,true,місцезнаходження військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104395999.html,Шевченківський районний суд міста Львова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104396000.html,Шевченківський районний суд міста Львова,2022-05-07,2022-05-13,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104396001.html,Шевченківський районний суд міста Львова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104397232.html,Тернопільський міськрайонний суд Тернопільської області,2022-04-24,2022-04-25,true,"військове містечко № НОМЕР_2, адреса АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104401413.html,Павлоградський міськрайонний суд Дніпропетровської області,2022-05-17,2022-05-18,true,територію військового містечка № НОМЕР_3 військової частини НОМЕР_2 НГУ за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104402605.html,Володимир-Волинський міський суд Волинської області,2022-05-14,2022-05-17,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104404869.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-05-07,,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104405352.html,Яремчанський міський суд Івано-Франківської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104405678.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-05-07,2022-05-09,true,адреса: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104405978.html,Іванківський районний суд Київської області,2022-05-11,2022-05-13,true,"с. Сукачі, Вишгородський район, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104405981.html,Іванківський районний суд Київської області,2022-05-18,2022-05-19,true,"м. Ірпінь, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408252.html,Київський районний суд міста Харкова,2022-03-16,2022-04-12,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408266.html,Київський районний суд міста Харкова,2022-04-22,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408385.html,Київський районний суд міста Харкова,2022-05-04,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408389.html,Київський районний суд міста Харкова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408391.html,Київський районний суд міста Харкова,2022-04-18,2022-04-24,true,"м. Харків, вул. Пушкінська, б. 87"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104408412.html,Київський районний суд міста Харкова,2022-05-04,,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415126.html,Володимир-Волинський міський суд Волинської області,2022-05-12,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415235.html,Богунський районний суд міста Житомира,2022-02-21,2022-02-22,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415279.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-05-12,2022-05-18,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415375.html,Васильківський міськрайонний суд Київської області,2022-05-18,2022-05-18,true,"м. Васильків, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415882.html,Звенигородський районний суд Черкаської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104415883.html,Звенигородський районний суд Черкаської області,,,true,"військова частина НОМЕР_1, адреса АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104417754.html,Гайсинський районний суд Вінницької області,2022-04-29,2022-05-01,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104418834.html,Мукачівський міськрайонний суд Закарпатської області,2022-05-17,2022-05-18,true,"м.Мукачево, вул. Духновича, 21"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104420012.html,Дніпровський районний суд міста Дніпродзержинська Дніпропетровської області,2022-05-20,2022-05-20,true,Середньодніпровська ГЕС (територія військової частини)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104420271.html,Ленінський районний суд міста Дніпра,2022-04-24,2022-04-26,true,м. Нікополь
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104420685.html,Коломийський міськрайонний суд Івано-Франківської області,2022-05-18,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104422020.html,Сокальський районний суд Львівської області,2022-05-18,,true,територію військової частини
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104422103.html,Стрийський міськрайонний суд Львівської області,,,true,військова частина НОМЕР_1 Національної гвардії України
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104422701.html,Первомайський міськрайонний суд Миколаївської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104423534.html,Тернопільський міськрайонний суд Тернопільської області,2022-05-17,2022-05-20,true,м. Тернопіль
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104425091.html,Комінтернівський районний суд Одеської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104425395.html,Новгород-Сіверський районний суд Чернігівської області,2022-05-05,2022-05-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104429964.html,Володимир-Волинський міський суд Волинської області,2022-04-28,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104430187.html,Бердичівський міськрайонний суд Житомирської області,2022-05-17,2022-05-21,true,"Житомирська область, Бердичівський район"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104430333.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-05-17,2022-05-18,true,пункті постійної дислокації
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104430378.html,Радомишльський районний суд Житомирської області,2022-05-16,2022-05-20,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104430447.html,Білоцерківський міськрайонний суд Київської області,2022-05-18,2022-05-20,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104430453.html,Білоцерківський міськрайонний суд Київської області,2022-02-14,2022-02-21,true,м.Біла Церква Київська область
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104431590.html,Уманський міськрайонний суд Черкаської області,2022-05-23,2022-05-24,true,м.Умань
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104431592.html,Уманський міськрайонний суд Черкаської області,2022-05-23,2022-05-24,true,м. Умань
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104432202.html,Шевченківський районний суд міста Києва,2022-05-14,2022-05-18,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104433371.html,Білгород-Дністровський міськрайонний суд Одеської області,2022-04-23,2022-04-30,true,військова частина НОМЕР_1 за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104433372.html,Білгород-Дністровський міськрайонний суд Одеської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104434851.html,Теребовлянський районний суд Тернопільської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104439286.html,Яремчанський міський суд Івано-Франківської області,2022-05-13,2022-05-15,true,"зона територіальної оборони №5, об'єкти №61 та №62"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104451254.html,Садгірський районний суд міста Чернівці,2022-04-24,2022-04-25,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104451255.html,Садгірський районний суд міста Чернівці,,2022-04-25,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104451667.html,Шевченківський районний суд міста Києва,2022-05-09,2022-05-11,true,військова частина НОМЕР_3; розташування військової частини НОМЕР_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454394.html,Центральний районний суд міста Миколаєва,2021-11-25,2021-12-01,true,м. Миколаєві
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454395.html,Центральний районний суд міста Миколаєва,2022-01-17,2022-01-18,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454396.html,Центральний районний суд міста Миколаєва,2021-08-06,2021-08-09,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454397.html,Центральний районний суд міста Миколаєва,2021-08-20,2021-08-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454398.html,Центральний районний суд міста Миколаєва,2021-12-06,2021-12-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454399.html,Центральний районний суд міста Миколаєва,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454495.html,Володимир-Волинський міський суд Волинської області,2022-05-19,2022-05-22,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104454756.html,Бердичівський міськрайонний суд Житомирської області,2022-05-22,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104455023.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-05-08,2022-05-13,true,м. Новоград-Волинський
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104455488.html,Козелецький районний суд Чернігівської області,2022-01-14,2022-01-19,true,"смт. Десна, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104455503.html,Козелецький районний суд Чернігівської області,2022-05-17,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104461272.html,Синельниківський міськрайонний суд Дніпропетровської області,2022-04-10,,true,районі н.п. Полтава Запорізької області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104462922.html,Кам'янка-Бузький районний суд Львівської області,2022-05-13,2022-05-16,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104467395.html,Павлоградський міськрайонний суд Дніпропетровської області,2022-04-07,2022-04-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104468598.html,Шевченківський районний суд міста Києва,2022-05-09,2022-05-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104469084.html,Володимир-Волинський міський суд Волинської області,2022-05-23,2022-05-23,true,військова частина НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104471349.html,Жовківський районний суд Львівської області,,,true,Львівська область
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104471376.html,Уманський міськрайонний суд Черкаської області,2022-05-23,2022-05-25,true,"м. Умань, Черкаська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104472465.html,Кам'янець-Подільський міськрайонний суд Хмельницької області,2022-05-13,2022-05-17,true,с. Врублівці
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104472828.html,Деснянський районний суд міста Чернігова,2022-04-20,2022-04-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104474365.html,Зміївський районний суд Харківської області,2022-03-06,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104477818.html,Житомирський районний суд Житомирської області,2022-04-26,,true,с. Старочуднівська Гута
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104477819.html,Житомирський районний суд Житомирської області,2022-04-29,,true,с. Старочуднівська Гута
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104480399.html,Оболонський районний суд міста Києва,,2022-05-23,true,"м. Ірпінь, район Пущі-Водиці, м. Київ"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104480738.html,Шевченківський районний суд міста Києва,2022-01-21,2022-01-24,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104481673.html,Личаківський районний суд міста Львова,2022-05-24,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104485013.html,Уманський міськрайонний суд Черкаської області,2022-05-22,2022-05-23,true,"м. Умань, Черкаської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\104486391.html,Рівненський міський суд,2022-04-03,2022-04-04,false,
